id,splitOnRecType,splitOnExperimentDate,celllabel,currentSpotContrast,splitOnDelTag,backgroundIntensity,MeanRespOn,SEM,nodeid,leafid
14,"inh","2016/10/25","Cell2",0.25,"keep",0.2,-80.7528583093557,15.2822075596379,13,14
15,"exc","2016/10/25","Cell2",0.5,"keep",0.2,-143.929096791909,15.0527389358458,13,15
16,"inh","2016/10/25","Cell2",0.5,"keep",0.2,-121.920487203812,25.7748481476159,13,16
17,"exc","2016/10/25","Cell2",0.75,"keep",0.2,-215.980327765766,24.5352324336138,13,17
18,"inh","2016/10/25","Cell2",0.75,"keep",0.2,-127.160859137905,30.9880155655156,13,18
19,"exc","2016/10/25","Cell2",0.9,"keep",0.2,-275.603858797693,33.0873698726568,13,19
20,"inh","2016/10/25","Cell2",0.9,"keep",0.2,-134.886888404043,15.7036707852543,13,20
21,"exc","2016/10/25","Cell2",1.2,"keep",0.2,-399.678527724031,40.6680687249724,13,21
22,"inh","2016/10/25","Cell2",1.2,"keep",0.2,-157.508076569869,42.6650420751688,13,22
23,"exc","2016/10/25","Cell2",1.8,"keep",0.2,-670.322837198531,64.3615922088079,13,23
24,"inh","2016/10/25","Cell2",1.8,"keep",0.2,-155.007811763734,55.2289675103948,13,24
25,"exc","2016/10/25","Cell2",2.5,"keep",0.2,-917.991837869548,77.192159578804,13,25
26,"inh","2016/10/25","Cell2",2.5,"keep",0.2,-147.28316244783,32.3346694178763,13,26
1,"exc","2016/11/16","Cell1",-0.9,"keep",0.2,424.96569513301,74.218338000068,14,1
2,"inh","2016/11/16","Cell1",-0.9,"keep",0.2,2329.70051969987,526.305184398018,14,2
3,"exc","2016/11/16","Cell1",-0.75,"keep",0.2,454.608759074183,79.7043936371919,14,3
4,"inh","2016/11/16","Cell1",-0.75,"keep",0.2,2080.05344610227,434.396403259779,14,4
5,"exc","2016/11/16","Cell1",-0.5,"keep",0.2,360.380684387182,66.5025332662787,14,5
6,"inh","2016/11/16","Cell1",-0.5,"keep",0.2,1739.23039027056,377.452127205359,14,6
7,"exc","2016/11/16","Cell1",-0.25,"keep",0.2,186.195005072406,29.0043137547586,14,7
8,"inh","2016/11/16","Cell1",-0.25,"keep",0.2,851.340675030683,209.987921426821,14,8
9,"exc","2016/11/16","Cell1",-0.125,"keep",0.2,57.3993416755562,10.8926748980097,14,9
10,"inh","2016/11/16","Cell1",-0.125,"keep",0.2,263.74970080271,72.4240016857184,14,10
11,"exc","2016/11/16","Cell1",0.125,"keep",0.2,-58.2203964036273,12.758984440882,14,11
12,"inh","2016/11/16","Cell1",0.125,"keep",0.2,-67.2268398375652,35.1147952822733,14,12
13,"exc","2016/11/16","Cell1",0.25,"keep",0.2,-88.6990277581115,12.7928436750089,14,13
14,"inh","2016/11/16","Cell1",0.25,"keep",0.2,19.2994790878938,47.1060124351581,14,14
15,"exc","2016/11/16","Cell1",0.5,"keep",0.2,-195.480203895971,28.2716581645753,14,15
16,"inh","2016/11/16","Cell1",0.5,"keep",0.2,98.0690307509121,36.9699014072061,14,16
17,"exc","2016/11/16","Cell1",0.75,"keep",0.2,-275.891647156687,28.45024517874,14,17
18,"inh","2016/11/16","Cell1",0.75,"keep",0.2,217.999745701991,68.8328280154759,14,18
19,"exc","2016/11/16","Cell1",0.9,"keep",0.2,-340.817754471838,39.3926075502204,14,19
20,"inh","2016/11/16","Cell1",0.9,"keep",0.2,367.333463189431,110.090654050058,14,20
21,"exc","2016/11/16","Cell1",-0.9,"keep",0.5,683.191815863124,130.444011099987,14,21
22,"inh","2016/11/16","Cell1",-0.9,"keep",0.5,1034.30213911149,59.9372207182811,14,22
23,"exc","2016/11/16","Cell1",-0.75,"keep",0.5,651.779314626904,118.91919242895,14,23
24,"inh","2016/11/16","Cell1",-0.75,"keep",0.5,978.899175594802,9.94752635031415,14,24
25,"exc","2016/11/16","Cell1",-0.5,"keep",0.5,543.643192331842,86.8669523740293,14,25
26,"inh","2016/11/16","Cell1",-0.5,"keep",0.5,800.179298781226,43.9935295937109,14,26
27,"exc","2016/11/16","Cell1",-0.25,"keep",0.5,266.803395964399,44.5655313003169,14,27
28,"inh","2016/11/16","Cell1",-0.25,"keep",0.5,414.165230197052,38.9735496949858,14,28
29,"exc","2016/11/16","Cell1",-0.125,"keep",0.5,123.252092490064,19.801781317091,14,29
30,"inh","2016/11/16","Cell1",-0.125,"keep",0.5,151.919480551344,7.59945212219939,14,30
31,"exc","2016/11/16","Cell1",0.125,"keep",0.5,-97.7240813424307,17.0729299415341,14,31
32,"inh","2016/11/16","Cell1",0.125,"keep",0.5,-21.0216768071372,3.95010012193213,14,32
33,"exc","2016/11/16","Cell1",0.25,"keep",0.5,-189.044056282857,36.3527497699852,14,33
34,"inh","2016/11/16","Cell1",0.25,"keep",0.5,-25.9708713927105,7.39523668878922,14,34
35,"exc","2016/11/16","Cell1",0.5,"keep",0.5,-382.720830092112,80.3230948376464,14,35
36,"inh","2016/11/16","Cell1",0.5,"keep",0.5,38.7195391722422,6.5754472539641,14,36
37,"exc","2016/11/16","Cell1",0.75,"keep",0.5,-532.915102863714,98.7472051268571,14,37
38,"inh","2016/11/16","Cell1",0.75,"keep",0.5,121.684675520473,17.0679690794013,14,38
39,"exc","2016/11/16","Cell1",0.9,"keep",0.5,-601.889361977064,125.41904379402,14,39
40,"inh","2016/11/16","Cell1",0.9,"keep",0.5,137.995188178492,25.3783613153197,14,40
1,"exc","2016/11/22","Cell2",-0.9,"keep",0.2,229.883038273174,11.325755003167,15,1
2,"inh","2016/11/22","Cell2",-0.9,"keep",0.2,1626.3038234983,402.918725105949,15,2
3,"exc","2016/11/22","Cell2",-0.75,"keep",0.2,228.714144775249,12.2021278865103,15,3
4,"inh","2016/11/22","Cell2",-0.75,"keep",0.2,1444.71174581558,366.714646970843,15,4
5,"exc","2016/11/22","Cell2",-0.5,"keep",0.2,172.237301001626,5.24918019407694,15,5
6,"inh","2016/11/22","Cell2",-0.5,"keep",0.2,1069.13107741093,228.201120974704,15,6
7,"exc","2016/11/22","Cell2",-0.25,"keep",0.2,75.1287764517504,9.99476649419618,15,7
8,"inh","2016/11/22","Cell2",-0.25,"keep",0.2,317.381547104157,112.818375748291,15,8
9,"exc","2016/11/22","Cell2",-0.125,"keep",0.2,41.7934586727302,5.38174330602126,15,9
10,"inh","2016/11/22","Cell2",-0.125,"keep",0.2,137.959874585638,75.4629413502559,15,10
11,"exc","2016/11/22","Cell2",0.125,"keep",0.2,-28.5226567346969,12.194893701943,15,11
12,"inh","2016/11/22","Cell2",0.125,"keep",0.2,-74.565214130667,46.1133511783315,15,12
13,"exc","2016/11/22","Cell2",0.25,"keep",0.2,-70.9818191186253,13.2954622550111,15,13
14,"inh","2016/11/22","Cell2",0.25,"keep",0.2,-52.7515193189581,10.9194066763645,15,14
15,"exc","2016/11/22","Cell2",0.5,"keep",0.2,-137.733495304088,21.4223940459141,15,15
16,"inh","2016/11/22","Cell2",0.5,"keep",0.2,-122.798721166824,43.2134913516662,15,16
17,"exc","2016/11/22","Cell2",0.75,"keep",0.2,-215.302582736744,20.6424650068948,15,17
18,"inh","2016/11/22","Cell2",0.75,"keep",0.2,-88.1459340195641,60.5326647041255,15,18
19,"exc","2016/11/22","Cell2",0.9,"keep",0.2,-260.692890723296,23.1773934143997,15,19
20,"inh","2016/11/22","Cell2",0.9,"keep",0.2,-134.213233773041,89.3952799863964,15,20
21,"exc","2016/11/22","Cell2",1.5,"keep",0.2,-431.152375692508,29.2488443229029,15,21
22,"inh","2016/11/22","Cell2",1.5,"keep",0.2,73.5498124083612,61.2037339104779,15,22
23,"exc","2016/11/22","Cell2",2,"keep",0.2,-586.785366537322,40.2928478922221,15,23
24,"inh","2016/11/22","Cell2",2,"keep",0.2,72.6577392847814,43.4151241318708,15,24
25,"exc","2016/11/22","Cell2",-0.9,"keep",0.5,258.627295394943,8.45937934937445,15,25
26,"inh","2016/11/22","Cell2",-0.9,"keep",0.5,2634.30727532594,568.946173340905,15,26
27,"exc","2016/11/22","Cell2",-0.75,"keep",0.5,232.995818773566,10.7827825101204,15,27
28,"inh","2016/11/22","Cell2",-0.75,"keep",0.5,2685.74243044062,598.38444967754,15,28
29,"exc","2016/11/22","Cell2",-0.5,"keep",0.5,213.284906856424,14.1254937301321,15,29
30,"inh","2016/11/22","Cell2",-0.5,"keep",0.5,1816.56365664449,382.067158295918,15,30
31,"exc","2016/11/22","Cell2",-0.25,"keep",0.5,115.385299204911,2.69679485641842,15,31
32,"inh","2016/11/22","Cell2",-0.25,"keep",0.5,519.892494492697,56.2627577446779,15,32
33,"exc","2016/11/22","Cell2",-0.125,"keep",0.5,36.4034098132456,6.36361400613901,15,33
34,"inh","2016/11/22","Cell2",-0.125,"keep",0.5,150.650035582626,47.7327039057918,15,34
35,"exc","2016/11/22","Cell2",0.125,"keep",0.5,-29.570138494629,9.7265815938509,15,35
36,"inh","2016/11/22","Cell2",0.125,"keep",0.5,-31.2290627743123,29.6655653084459,15,36
37,"exc","2016/11/22","Cell2",0.25,"keep",0.5,-84.6297271293122,13.0024403404309,15,37
38,"inh","2016/11/22","Cell2",0.25,"keep",0.5,-76.3318372285764,20.1258011006515,15,38
39,"exc","2016/11/22","Cell2",0.5,"keep",0.5,-219.123781832457,37.1129547189385,15,39
40,"inh","2016/11/22","Cell2",0.5,"keep",0.5,-62.3939672590587,15.8298232410076,15,40
41,"exc","2016/11/22","Cell2",0.75,"keep",0.5,-333.671639034036,40.2111740634725,15,41
42,"inh","2016/11/22","Cell2",0.75,"keep",0.5,12.3889524166664,40.5710125303283,15,42
43,"exc","2016/11/22","Cell2",0.9,"keep",0.5,-398.894578288058,36.0572050195669,15,43
44,"inh","2016/11/22","Cell2",0.9,"keep",0.5,55.3640669483335,32.7363755791215,15,44
45,"exc","2016/11/22","Cell2",1.5,"keep",0.5,-438.830821146829,34.8632546557817,15,45
46,"inh","2016/11/22","Cell2",1.5,"keep",0.5,122.19403463411,52.7970034827473,15,46
47,"exc","2016/11/22","Cell2",2,"keep",0.5,-412.81075125524,21.2046333614767,15,47
48,"inh","2016/11/22","Cell2",2,"keep",0.5,155.264756621495,47.3351577268951,15,48
1,"exc","2016/11/29","Cell1",-0.9,"keep",0.2,297.005034974249,7.16029518381126,16,1
2,"inh","2016/11/29","Cell1",-0.9,"keep",0.2,1791.50257395455,112.008242671164,16,2
3,"exc","2016/11/29","Cell1",-0.75,"keep",0.2,271.222323877318,12.2343881522718,16,3
4,"inh","2016/11/29","Cell1",-0.75,"keep",0.2,1572.7101273989,35.65148353879,16,4
5,"exc","2016/11/29","Cell1",-0.5,"keep",0.2,230.020638417313,10.7006395242039,16,5
6,"inh","2016/11/29","Cell1",-0.5,"keep",0.2,1273.64945789117,2.81831081308394,16,6
7,"exc","2016/11/29","Cell1",-0.25,"keep",0.2,115.555100363345,13.0299570339703,16,7
8,"inh","2016/11/29","Cell1",-0.25,"keep",0.2,231.966110375206,81.1536155471961,16,8
9,"exc","2016/11/29","Cell1",-0.125,"keep",0.2,47.6639569020055,11.1387607613551,16,9
10,"inh","2016/11/29","Cell1",-0.125,"keep",0.2,8.05163017021021,38.2171010823166,16,10
11,"exc","2016/11/29","Cell1",0.125,"keep",0.2,-35.7597731865578,16.4521636362623,16,11
12,"inh","2016/11/29","Cell1",0.125,"keep",0.2,2.94382112640393,10.6015351744067,16,12
13,"exc","2016/11/29","Cell1",0.25,"keep",0.2,-74.2381851367906,13.7040367711318,16,13
14,"inh","2016/11/29","Cell1",0.25,"keep",0.2,4.99014208615593,11.4258419574847,16,14
15,"exc","2016/11/29","Cell1",0.5,"keep",0.2,-174.851377027979,17.6600006388154,16,15
16,"inh","2016/11/29","Cell1",0.5,"keep",0.2,-68.0291860739281,10.2730621193452,16,16
17,"exc","2016/11/29","Cell1",0.75,"keep",0.2,-308.719620234593,32.4158847890348,16,17
18,"inh","2016/11/29","Cell1",0.75,"keep",0.2,36.4978729096942,51.7295626788351,16,18
19,"exc","2016/11/29","Cell1",0.9,"keep",0.2,-363.897185394519,32.8818249338102,16,19
20,"inh","2016/11/29","Cell1",0.9,"keep",0.2,-13.344153023836,9.31252358839528,16,20
21,"exc","2016/11/29","Cell1",1.5,"keep",0.2,-542.121248499419,42.0403310132874,16,21
22,"inh","2016/11/29","Cell1",1.5,"keep",0.2,75.7170299753845,9.5385961810117,16,22
23,"exc","2016/11/29","Cell1",2,"keep",0.2,-630.112828910006,34.0232084000604,16,23
24,"inh","2016/11/29","Cell1",2,"keep",0.2,54.8146913838365,4.27129818539308,16,24
1,"exc","2016/12/02","Cell2",-0.9,"keep",0.2,187.435997063368,6.78914844053511,17,1
2,"inh","2016/12/02","Cell2",-0.9,"keep",0.2,1057.80016390783,25.9946941748168,17,2
3,"exc","2016/12/02","Cell2",-0.75,"keep",0.2,178.271966472618,7.27892625792147,17,3
4,"inh","2016/12/02","Cell2",-0.75,"keep",0.2,909.542447986109,23.0546908948844,17,4
5,"exc","2016/12/02","Cell2",-0.5,"keep",0.2,136.169581630293,10.4700769881518,17,5
6,"inh","2016/12/02","Cell2",-0.5,"keep",0.2,531.208663902866,41.6404909017823,17,6
7,"exc","2016/12/02","Cell2",-0.25,"keep",0.2,60.9242036723697,6.64010832879243,17,7
8,"inh","2016/12/02","Cell2",-0.25,"keep",0.2,186.851040307972,8.48604822505896,17,8
9,"exc","2016/12/02","Cell2",-0.125,"keep",0.2,37.157219817404,5.87285146983469,17,9
10,"inh","2016/12/02","Cell2",-0.125,"keep",0.2,58.3586082446637,18.0772471681678,17,10
11,"exc","2016/12/02","Cell2",0.125,"keep",0.2,-49.9837659134807,4.58581464618858,17,11
12,"inh","2016/12/02","Cell2",0.125,"keep",0.2,-48.4479120758918,14.109277331333,17,12
13,"exc","2016/12/02","Cell2",0.25,"keep",0.2,-106.175374077405,3.83074447461089,17,13
14,"inh","2016/12/02","Cell2",0.25,"keep",0.2,-50.1101940242266,2.47620246391236,17,14
15,"exc","2016/12/02","Cell2",0.5,"keep",0.2,-243.453123326891,8.48245517840094,17,15
16,"inh","2016/12/02","Cell2",0.5,"keep",0.2,2.67368625666826,22.5197621985733,17,16
17,"exc","2016/12/02","Cell2",0.75,"keep",0.2,-351.006136545033,21.9265280978866,17,17
18,"inh","2016/12/02","Cell2",0.75,"keep",0.2,54.6263091143953,7.57293876366577,17,18
19,"exc","2016/12/02","Cell2",0.9,"keep",0.2,-397.276340831544,13.6508508898716,17,19
20,"inh","2016/12/02","Cell2",0.9,"keep",0.2,51.5651062236702,7.72489403198918,17,20
21,"exc","2016/12/02","Cell2",1.5,"keep",0.2,-581.860185603759,13.1036395919682,17,21
22,"inh","2016/12/02","Cell2",1.5,"keep",0.2,134.546091789243,24.3151206306736,17,22
23,"exc","2016/12/02","Cell2",2,"keep",0.2,-644.771067023009,17.5239854359751,17,23
24,"inh","2016/12/02","Cell2",2,"keep",0.2,159.322818935977,7.04656253548286,17,24
25,"exc","2016/12/02","Cell2",-0.9,"keep",0.5,250.434776855552,30.5882321798726,17,25
26,"exc","2016/12/02","Cell2",-0.75,"keep",0.5,237.247842277652,21.9011583235773,17,26
27,"exc","2016/12/02","Cell2",-0.5,"keep",0.5,197.416296416631,7.40062947932335,17,27
28,"exc","2016/12/02","Cell2",-0.25,"keep",0.5,123.65512865062,9.41257788383489,17,28
29,"exc","2016/12/02","Cell2",-0.125,"keep",0.5,60.1283608975285,15.1383815481117,17,29
30,"exc","2016/12/02","Cell2",0.125,"keep",0.5,-114.045785918485,2.27752335068272,17,30
31,"exc","2016/12/02","Cell2",0.25,"keep",0.5,-244.319065198902,12.8827787413874,17,31
32,"exc","2016/12/02","Cell2",0.5,"keep",0.5,-505.401361513309,42.4381042557874,17,32
33,"exc","2016/12/02","Cell2",0.75,"keep",0.5,-644.130064036926,62.1440125017989,17,33
34,"exc","2016/12/02","Cell2",0.9,"keep",0.5,-718.287882105399,55.9350573778487,17,34
35,"exc","2016/12/02","Cell2",1.5,"keep",0.5,-740.412860805288,64.7559306927623,17,35
36,"exc","2016/12/02","Cell2",2,"keep",0.5,-733.750765213801,79.6338207666443,17,36
1,"exc","2017/01/12","Cell",-0.9,"keep",0.2,114.916868023033,34.9676700671348,18,1
2,"inh","2017/01/12","Cell",-0.9,"keep",0.2,2002.479067343,59.5416891358808,18,2
3,"exc","2017/01/12","Cell",-0.75,"keep",0.2,111.084066425926,33.6146518683399,18,3
4,"inh","2017/01/12","Cell",-0.75,"keep",0.2,1850.35736428738,107.523273114941,18,4
5,"exc","2017/01/12","Cell",-0.5,"keep",0.2,112.459828112453,31.150510747217,18,5
6,"inh","2017/01/12","Cell",-0.5,"keep",0.2,1312.94831523281,66.9443644554774,18,6
7,"exc","2017/01/12","Cell",-0.25,"keep",0.2,91.3333645626274,27.4060165079396,18,7
8,"inh","2017/01/12","Cell",-0.25,"keep",0.2,615.009923898114,63.7490444200271,18,8
9,"exc","2017/01/12","Cell",-0.125,"keep",0.2,52.8063453080269,15.4276683320362,18,9
10,"inh","2017/01/12","Cell",-0.125,"keep",0.2,-77.9846451841463,72.0262143854447,18,10
11,"exc","2017/01/12","Cell",0.125,"keep",0.2,-16.5124575612309,14.4753484000404,18,11
12,"inh","2017/01/12","Cell",0.125,"keep",0.2,-46.0290367470932,20.4426211595365,18,12
13,"exc","2017/01/12","Cell",0.25,"keep",0.2,-68.7238741217252,22.0314940250384,18,13
14,"inh","2017/01/12","Cell",0.25,"keep",0.2,-96.8372990632108,26.9236421006804,18,14
15,"exc","2017/01/12","Cell",0.5,"keep",0.2,-215.607134728583,50.1069564310982,18,15
16,"inh","2017/01/12","Cell",0.5,"keep",0.2,-37.1455725833703,7.7097521214531,18,16
17,"exc","2017/01/12","Cell",0.75,"keep",0.2,-367.740380688447,74.9597628517455,18,17
18,"inh","2017/01/12","Cell",0.75,"keep",0.2,-37.4571087925374,20.1448761528126,18,18
19,"exc","2017/01/12","Cell",0.9,"keep",0.2,-434.163160857111,80.9985671111605,18,19
20,"inh","2017/01/12","Cell",0.9,"keep",0.2,-36.3569162441442,26.8158871709093,18,20
21,"exc","2017/01/12","Cell",1.5,"keep",0.2,-768.733378893905,81.1030451154846,18,21
22,"inh","2017/01/12","Cell",1.5,"keep",0.2,52.832175718242,5.23405068604532,18,22
23,"exc","2017/01/12","Cell",2,"keep",0.2,-1009.75479287264,77.311459048659,18,23
24,"inh","2017/01/12","Cell",2,"keep",0.2,103.283771267854,9.32412866709635,18,24
25,"exc","2017/01/12","Cell",2.5,"keep",0.2,-1137.37996514005,104.12795247403,18,25
26,"inh","2017/01/12","Cell",2.5,"keep",0.2,100.978570780995,48.0309927376172,18,26
27,"exc","2017/01/12","Cell",-0.9,"keep",0.5,209.346749305951,95.7548041979041,18,27
28,"inh","2017/01/12","Cell",-0.9,"keep",0.5,2512.62333572863,172.148874813801,18,28
29,"exc","2017/01/12","Cell",-0.75,"keep",0.5,170.395456082996,72.7382536536131,18,29
30,"inh","2017/01/12","Cell",-0.75,"keep",0.5,2353.22045384117,4.38716908685774,18,30
31,"exc","2017/01/12","Cell",-0.5,"keep",0.5,198.784739072782,68.9274555993252,18,31
32,"inh","2017/01/12","Cell",-0.5,"keep",0.5,2150.34347474285,9.23277916332404,18,32
33,"exc","2017/01/12","Cell",-0.25,"keep",0.5,134.245643891314,67.3614752209138,18,33
34,"inh","2017/01/12","Cell",-0.25,"keep",0.5,1195.36587165215,146.057143630153,18,34
35,"exc","2017/01/12","Cell",-0.125,"keep",0.5,116.531780371065,45.9194516469789,18,35
36,"inh","2017/01/12","Cell",-0.125,"keep",0.5,187.76171141565,0,18,36
37,"exc","2017/01/12","Cell",0.125,"keep",0.5,-102.502583285068,39.5632496497552,18,37
38,"inh","2017/01/12","Cell",0.125,"keep",0.5,5.75494274774358,0,18,38
39,"exc","2017/01/12","Cell",0.25,"keep",0.5,-305.330073044124,105.655287957113,18,39
40,"inh","2017/01/12","Cell",0.25,"keep",0.5,-33.3070786533357,0,18,40
41,"exc","2017/01/12","Cell",0.5,"keep",0.5,-595.436407741921,133.586359547952,18,41
42,"inh","2017/01/12","Cell",0.5,"keep",0.5,8.07206524411708,0,18,42
43,"exc","2017/01/12","Cell",0.75,"keep",0.5,-821.250840608811,63.9592102614791,18,43
44,"inh","2017/01/12","Cell",0.75,"keep",0.5,16.9802299162281,0,18,44
45,"exc","2017/01/12","Cell",0.9,"keep",0.5,-886.126833576096,111.817783662671,18,45
46,"inh","2017/01/12","Cell",0.9,"keep",0.5,84.5389242562625,0,18,46
47,"exc","2017/01/12","Cell",1.5,"keep",0.5,-758.43019994718,0,18,47
48,"inh","2017/01/12","Cell",1.5,"keep",0.5,99.962757438379,0,18,48
49,"exc","2017/01/12","Cell",2,"keep",0.5,-777.663026080835,0,18,49
50,"inh","2017/01/12","Cell",2,"keep",0.5,83.8668608836793,0,18,50
51,"exc","2017/01/12","Cell",2.5,"keep",0.5,-723.941165409435,0,18,51
52,"inh","2017/01/12","Cell",2.5,"keep",0.5,80.6376602945812,0,18,52
1,"exc","2017/02/07","Cell2",-0.9,"keep",0.2,59.2907470688006,6.45325928355758,19,1
2,"inh","2017/02/07","Cell2",-0.9,"keep",0.2,1156.77556749504,98.0744891848731,19,2
3,"exc","2017/02/07","Cell2",-0.75,"keep",0.2,62.7172638699991,5.88297606655415,19,3
4,"inh","2017/02/07","Cell2",-0.75,"keep",0.2,1107.70901590703,80.8184285692062,19,4
5,"exc","2017/02/07","Cell2",-0.5,"keep",0.2,63.4981781981989,4.84386025143715,19,5
6,"inh","2017/02/07","Cell2",-0.5,"keep",0.2,1049.56437739955,45.0547451118593,19,6
7,"exc","2017/02/07","Cell2",-0.25,"keep",0.2,43.8777197200145,3.14088390617307,19,7
8,"inh","2017/02/07","Cell2",-0.25,"keep",0.2,638.673584978454,47.7722901976096,19,8
9,"exc","2017/02/07","Cell2",-0.125,"keep",0.2,14.6376558095347,2.67250732823511,19,9
10,"inh","2017/02/07","Cell2",-0.125,"keep",0.2,198.436542835283,52.0646305893847,19,10
11,"exc","2017/02/07","Cell2",0.125,"keep",0.2,-7.10886350041567,1.46293338960284,19,11
12,"inh","2017/02/07","Cell2",0.125,"keep",0.2,-73.0406640311647,14.4983421998981,19,12
13,"exc","2017/02/07","Cell2",0.25,"keep",0.2,-11.2923959691402,1.44606943234362,19,13
14,"inh","2017/02/07","Cell2",0.25,"keep",0.2,-56.5643337616859,26.1043304970281,19,14
15,"exc","2017/02/07","Cell2",0.5,"keep",0.2,-25.2472348912925,4.65207564778949,19,15
16,"inh","2017/02/07","Cell2",0.5,"keep",0.2,-55.8939894468126,21.6452875928197,19,16
17,"exc","2017/02/07","Cell2",0.75,"keep",0.2,-92.0219427703698,29.0688193355862,19,17
18,"inh","2017/02/07","Cell2",0.75,"keep",0.2,-40.932131476027,31.2498700894958,19,18
19,"exc","2017/02/07","Cell2",0.9,"keep",0.2,-165.522544609165,44.0441212573765,19,19
20,"inh","2017/02/07","Cell2",0.9,"keep",0.2,80.2510206053258,34.9498296583612,19,20
21,"exc","2017/02/07","Cell2",1.2,"keep",0.2,-344.449982377805,53.1961328661651,19,21
22,"inh","2017/02/07","Cell2",1.2,"keep",0.2,225.391613264917,56.4830307269417,19,22
23,"exc","2017/02/07","Cell2",1.5,"keep",0.2,-519.796695608791,47.233493671893,19,23
24,"inh","2017/02/07","Cell2",1.5,"keep",0.2,419.506305483459,43.4998852501732,19,24
25,"exc","2017/02/07","Cell2",2,"keep",0.2,-644.535533733531,62.039737965491,19,25
26,"inh","2017/02/07","Cell2",2,"keep",0.2,521.483161905072,42.636919921745,19,26
27,"exc","2017/02/07","Cell2",2.5,"keep",0.2,-676.004564637449,73.313357716518,19,27
28,"inh","2017/02/07","Cell2",2.5,"keep",0.2,574.353696208062,51.1619487375281,19,28
29,"exc","2017/02/07","Cell2",-0.9,"keep",0.3,85.5121075604435,6.23225724402837,19,29
30,"inh","2017/02/07","Cell2",-0.9,"keep",0.3,1475.30013874055,175.649965177762,19,30
31,"exc","2017/02/07","Cell2",-0.75,"keep",0.3,90.8913260442216,2.71220707453291,19,31
32,"inh","2017/02/07","Cell2",-0.75,"keep",0.3,1447.12872475366,103.93272356109,19,32
33,"exc","2017/02/07","Cell2",-0.5,"keep",0.3,79.2584476452598,4.86810374127418,19,33
34,"inh","2017/02/07","Cell2",-0.5,"keep",0.3,1364.75870182447,61.8965900412479,19,34
35,"exc","2017/02/07","Cell2",-0.25,"keep",0.3,49.9073832112636,11.9107511124917,19,35
36,"inh","2017/02/07","Cell2",-0.25,"keep",0.3,880.03586263501,176.090511933742,19,36
37,"exc","2017/02/07","Cell2",-0.125,"keep",0.3,28.313124983847,3.52988221438844,19,37
38,"inh","2017/02/07","Cell2",-0.125,"keep",0.3,469.38122090553,27.5575255753631,19,38
39,"exc","2017/02/07","Cell2",0.125,"keep",0.3,-11.0877050973776,2.33715821534086,19,39
40,"inh","2017/02/07","Cell2",0.125,"keep",0.3,-92.4758778359853,3.31113423295638,19,40
41,"exc","2017/02/07","Cell2",0.25,"keep",0.3,-29.7377666072961,0.115372766768058,19,41
42,"inh","2017/02/07","Cell2",0.25,"keep",0.3,-179.539978144957,86.6471051983142,19,42
43,"exc","2017/02/07","Cell2",0.5,"keep",0.3,-201.350408211948,27.713872830182,19,43
44,"inh","2017/02/07","Cell2",0.5,"keep",0.3,-72.6593656556135,6.22737945613579,19,44
45,"exc","2017/02/07","Cell2",0.75,"keep",0.3,-554.915652080018,41.5514741387914,19,45
46,"inh","2017/02/07","Cell2",0.75,"keep",0.3,295.884889791764,47.3667204327894,19,46
47,"exc","2017/02/07","Cell2",0.9,"keep",0.3,-638.137427939186,16.7609797931422,19,47
48,"inh","2017/02/07","Cell2",0.9,"keep",0.3,360.717624084475,63.1093921894422,19,48
49,"exc","2017/02/07","Cell2",1.2,"keep",0.3,-845.596821809375,57.8243083885056,19,49
50,"inh","2017/02/07","Cell2",1.2,"keep",0.3,521.295522732696,119.479965707831,19,50
51,"exc","2017/02/07","Cell2",1.5,"keep",0.3,-943.234577444403,0,19,51
52,"inh","2017/02/07","Cell2",1.5,"keep",0.3,652.273302489611,50.186529509508,19,52
53,"exc","2017/02/07","Cell2",2,"keep",0.3,-1085.96531927845,0,19,53
54,"inh","2017/02/07","Cell2",2,"keep",0.3,737.724407742705,57.3920420406763,19,54
55,"exc","2017/02/07","Cell2",-0.9,"keep",0.5,113.023085676654,10.8548397358436,19,55
56,"exc","2017/02/07","Cell2",-0.75,"keep",0.5,104.412077987845,1.11229176245366,19,56
57,"exc","2017/02/07","Cell2",-0.5,"keep",0.5,89.9162775176809,2.40255044839892,19,57
58,"exc","2017/02/07","Cell2",-0.25,"keep",0.5,82.3805161999761,3.23571639389703,19,58
59,"exc","2017/02/07","Cell2",-0.125,"keep",0.5,47.6020684177339,6.41424156159461,19,59
60,"exc","2017/02/07","Cell2",0.125,"keep",0.5,-27.2515760372489,2.08963418246436,19,60
61,"exc","2017/02/07","Cell2",0.25,"keep",0.5,-107.604558188684,9.10530279655541,19,61
62,"exc","2017/02/07","Cell2",0.5,"keep",0.5,-595.147809006979,34.8650117911795,19,62
63,"exc","2017/02/07","Cell2",0.75,"keep",0.5,-855.241228204423,30.9547623980814,19,63
64,"exc","2017/02/07","Cell2",0.9,"keep",0.5,-883.878866080641,12.2069480517481,19,64
1,"exc","2017/03/22","Cell1",-0.9,"keep",0.2,116.2813284016,2.53855361758542,20,1
2,"exc","2017/03/22","Cell1",-0.75,"keep",0.2,101.506616985938,4.69848758745952,20,2
3,"exc","2017/03/22","Cell1",-0.5,"keep",0.2,82.408965392262,0.115301372995944,20,3
4,"exc","2017/03/22","Cell1",-0.25,"keep",0.2,36.9185353722325,2.70664876202596,20,4
